State;House_id;Weight;House_relation;Sex;Age;Race;Marriage;Education;Ancestry;Language;Employment_status;Traveltime;Industry;Occupation;Hours;Weeks;Salary;Income;Earnings
Arizona;1523242;0024;01;1;71;1;3;09;999;0;6;000;707;041;52;20;004000;0016000;0004000
Arizona;1523764;0024;01;1;88;1;2;09;999;0;6;000;000;000;00;00;000000;0012590;0000000
Arizona;1528062;0016;01;2;20;1;5;11;032;0;1;015;847;460;52;40;019000;0023000;0019000
Arizona;1530119;0014;22;2;93;1;1;09;999;0;6;000;000;000;00;00;000000;0010800;0000000
Arizona;1539068;0011;01;1;56;1;1;03;210;0;6;000;777;425;52;40;017000;0017000;0017000
Arizona;1539068;0018;02;2;62;1;1;03;210;4;6;000;000;000;00;00;000000;0000000;0000000
Arizona;1539068;0029;03;1;25;1;5;10;210;1;1;005;868;402;52;40;010000;0010000;0010000
Arizona;1548154;0021;01;2;31;1;3;11;032;0;1;015;898;452;52;30;027800;0040300;0033100
Arizona;1548154;0026;03;2;06;1;5;01;032;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1548325;0024;01;1;66;1;1;15;050;0;6;000;000;000;00;00;000000;0025300;0000000
Arizona;1548325;0019;02;2;72;1;1;12;022;0;6;000;000;000;00;00;000000;0016000;0000000
Arizona;1550794;0024;01;1;41;1;1;09;022;0;1;015;629;913;52;40;019000;0019000;0019000
Arizona;1550794;0019;02;2;29;1;1;12;999;0;1;015;819;581;52;40;017000;0020800;0017000
Arizona;1550794;0026;05;2;11;1;5;03;032;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1550794;0019;05;1;08;1;5;02;999;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1559015;0012;22;2;93;1;2;09;022;0;6;000;000;000;00;00;000000;0015600;0000000
Arizona;1559393;0029;01;1;37;1;3;13;999;0;3;000;919;202;26;18;005400;0006700;0005400
Arizona;1565952;0008;01;2;57;1;5;01;999;0;6;000;000;000;00;00;000000;0006000;0000000
Arizona;1565952;0011;06;2;57;1;5;01;999;0;6;000;827;360;00;00;000000;0000660;0000000
Arizona;1569065;0019;01;2;93;1;2;09;195;0;6;000;000;000;00;00;000000;0010000;0000000
Arizona;1574641;0021;01;1;37;1;1;07;032;0;1;030;419;713;52;40;036000;0036000;0036000
Arizona;1574641;0027;02;2;40;1;1;09;032;0;6;000;509;472;20;35;008000;0008000;0008000
Arizona;1578764;0018;01;2;20;8;1;11;210;1;1;003;868;411;50;25;006000;0006000;0006000
Arizona;1578764;0022;02;1;23;8;1;07;210;1;1;020;859;402;52;40;023000;0023000;0023000
Arizona;1578764;0018;03;2;02;8;5;00;218;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1578997;0027;01;2;52;1;3;09;022;0;1;010;819;341;52;40;026000;0026000;0026000
Arizona;1581878;0032;01;2;39;9;3;11;996;0;1;025;699;524;52;50;027600;0027600;0027600
Arizona;1581878;0027;19;1;46;9;3;10;902;0;1;020;679;425;50;40;008000;0008000;0008000
Arizona;1590050;0024;01;2;84;1;2;05;999;0;6;000;000;000;00;00;000000;0015200;0000000
Arizona;1603593;0011;01;1;74;1;1;10;050;0;6;000;000;000;00;00;000000;0079500;0000000
Arizona;1603593;0016;02;2;79;1;1;09;050;0;6;000;000;000;00;00;000000;0000000;0000000
Arizona;1609638;0016;01;1;37;1;1;13;032;0;6;000;787;330;52;40;034200;0034200;0034200
Arizona;1609638;0013;02;2;40;1;1;14;032;0;1;005;819;313;52;32;023000;0026200;0023000
Arizona;1609638;0010;03;2;02;1;5;00;032;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1614604;0024;01;2;50;1;5;13;022;0;6;000;788;582;00;00;000000;0005000;0000000
Arizona;1625482;0024;01;2;28;8;5;09;211;1;3;000;637;962;52;60;020000;0020000;0020000
Arizona;1625482;0024;03;2;08;8;5;02;211;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1625482;0027;03;1;07;8;5;02;211;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1636199;0029;01;2;22;1;5;13;195;0;1;010;787;191;22;15;002400;0002400;0002400
Arizona;1636783;0029;01;1;30;1;1;01;210;2;6;000;077;642;46;40;016500;0016500;0016500
Arizona;1636783;0026;02;2;31;1;1;05;210;2;6;000;000;000;00;00;000000;0000000;0000000
Arizona;1636783;0022;05;1;12;1;5;03;939;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1636783;0024;03;2;08;1;5;02;939;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1636783;0018;03;1;02;1;5;00;939;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1638095;0024;01;2;35;9;3;11;291;1;1;015;507;562;40;35;010000;0010650;0010000
Arizona;1638095;0022;03;2;14;9;5;04;032;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1638095;0026;03;1;12;9;5;04;032;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1638095;0021;03;2;10;9;5;02;082;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1638255;0024;01;1;85;1;1;09;939;0;6;000;000;000;00;00;000000;0031900;0000000
Arizona;1638255;0027;02;2;76;1;1;06;939;0;6;000;000;000;00;00;000000;0005000;0000000
Arizona;1642337;0021;01;1;30;1;5;09;924;0;1;005;467;935;52;60;021100;0021100;0021100
Arizona;1642337;0019;07;2;52;1;3;05;924;0;6;000;077;652;00;00;000000;0002000;0000000
Arizona;1642337;0021;06;2;10;1;5;02;924;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1645628;0029;01;1;73;1;4;03;210;2;6;000;000;000;00;00;000000;0012800;0000000
Arizona;1647490;0029;01;1;33;8;1;09;210;3;1;015;077;671;52;40;015600;0015600;0015600
Arizona;1647490;0040;02;2;37;8;1;03;210;3;6;000;000;000;00;00;000000;0000000;0000000
Arizona;1647490;0029;05;1;11;8;5;03;210;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1647490;0032;03;1;08;8;5;02;210;2;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1647490;0030;03;2;03;8;5;01;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1651516;0048;01;1;30;8;1;13;210;0;1;025;759;524;52;40;018000;0018000;0018000
Arizona;1651516;0051;02;2;30;8;1;09;210;0;1;010;819;332;52;32;015000;0015000;0015000
Arizona;1651516;0042;03;1;01;8;5;00;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1654553;0030;01;2;22;1;5;09;360;1;1;015;746;100;00;00;000000;0010000;0000000
Arizona;1654831;0029;01;1;32;1;3;10;022;0;1;060;077;623;38;50;023200;0023200;0023200
Arizona;1661748;0024;01;2;32;1;5;13;032;0;1;015;819;353;48;30;013000;0015000;0013000
Arizona;1663064;0021;01;2;40;1;4;12;050;0;1;010;827;313;50;40;040000;0044800;0040000
Arizona;1663064;0024;03;2;16;1;5;06;022;0;3;000;992;992;00;00;000000;0000000;0000000
Arizona;1663064;0021;03;2;14;1;5;04;022;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1663064;0029;03;1;11;1;5;03;022;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1663064;0022;03;2;09;1;5;02;022;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1663064;0026;19;2;33;8;5;06;290;0;1;015;827;360;50;40;009600;0009600;0009600
Arizona;1665299;0026;01;2;79;1;2;09;021;0;6;000;000;000;00;00;000000;0012100;0000000
Arizona;1669671;0018;01;1;31;1;1;10;939;0;6;000;668;562;12;40;003400;0003400;0003400
Arizona;1669671;0030;02;2;35;1;1;11;924;0;1;020;538;476;48;06;011800;0011800;0011800
Arizona;1669671;0010;05;2;16;1;5;06;939;0;6;000;000;000;00;00;000000;0000000;0000000
Arizona;1669671;0014;05;2;15;1;5;04;939;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1669671;0018;03;1;05;1;5;01;939;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1672551;0032;01;1;27;1;3;12;999;0;1;015;819;313;52;36;020000;0020000;0020000
Arizona;1672551;0021;03;2;05;1;5;01;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1672551;0026;03;1;07;1;5;01;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1675314;0032;01;2;34;1;5;11;032;0;1;010;817;461;52;25;008300;0008304;0008300
Arizona;1675314;0026;06;1;32;1;3;11;032;0;1;005;859;524;00;00;000000;0011100;0000000
Arizona;1679953;0016;01;1;20;9;5;10;051;0;1;008;868;411;50;35;016000;0016000;0016000
Arizona;1679953;0016;06;1;24;1;5;10;051;0;1;035;767;483;50;40;012000;0012000;0012000
Arizona;1679953;0011;06;2;15;1;5;06;051;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1679953;0021;19;2;49;1;3;14;051;0;1;012;786;231;36;45;012000;0012000;0012000
Arizona;1690181;0018;01;2;59;1;1;11;032;0;1;015;908;032;52;45;013000;0013000;0013000
Arizona;1690181;0024;02;1;66;1;1;09;050;0;6;000;768;392;00;00;000000;0009000;0000000
Arizona;1690181;0019;04;1;36;1;5;09;082;0;6;000;077;632;00;00;000000;0009600;0000000
Arizona;1692658;0034;01;1;59;1;1;16;931;0;1;002;396;001;52;63;131000;0131000;0131000
Arizona;1692658;0037;02;2;58;1;1;13;051;0;1;010;786;231;52;40;038000;0038000;0038000
Arizona;1692658;0030;03;2;23;1;5;13;931;0;1;010;786;231;45;40;015000;0015000;0015000
Arizona;1699864;0021;01;1;21;6;5;11;706;0;6;000;777;425;30;46;000000;0006500;0006500
Arizona;1699864;0019;07;2;61;6;3;13;706;1;1;003;819;330;52;40;031000;0031000;0031000
Arizona;1701465;0027;01;1;52;1;5;09;032;0;1;035;468;874;48;40;018000;0018000;0018000
Arizona;1701991;0016;01;2;69;1;2;12;999;0;6;000;000;000;00;00;000000;0008600;0000000
Arizona;1705600;0029;01;1;48;1;3;04;210;3;1;060;077;626;22;35;005100;0005100;0005100
Arizona;1709065;0065;23;2;43;1;5;09;148;0;6;000;000;000;00;00;000000;0000250;0000000
Arizona;1710960;0032;01;1;29;1;3;11;082;0;3;000;077;635;40;32;012000;0012500;0012000
Arizona;1715387;0016;01;2;78;1;5;03;210;2;6;000;000;000;00;00;000000;0006100;0000000
Arizona;1717901;0030;01;1;25;1;5;11;234;0;1;015;068;832;52;40;022000;0062000;0022000
Arizona;1717901;0023;19;2;26;1;5;09;795;1;3;000;898;451;52;20;000000;0006000;0006000
Arizona;1719034;0026;01;1;55;1;1;09;089;0;1;020;819;360;52;40;043000;0043000;0043000
Arizona;1719034;0016;02;2;51;6;1;12;785;1;1;020;827;360;52;40;015000;0015000;0015000
Arizona;1719813;0011;01;1;57;1;3;11;210;1;1;060;497;470;52;40;019000;0019000;0019000
Arizona;1729389;0016;01;1;31;1;5;14;114;0;1;022;677;532;52;33;020000;0020000;0020000
Arizona;1729389;0016;19;1;30;9;5;11;021;0;1;025;517;476;52;40;020000;0020000;0020000
Arizona;1733350;0021;01;1;37;1;1;13;032;0;1;025;868;002;51;56;050000;0050000;0050000
Arizona;1733350;0030;02;2;29;1;1;14;020;0;1;010;866;593;22;25;008000;0008000;0008000
Arizona;1733350;0016;03;2;02;1;5;00;032;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1733350;0016;03;2;01;1;5;00;032;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1734141;0018;01;1;26;1;5;09;051;0;1;010;949;196;52;25;011000;0011000;0011000
Arizona;1742256;0029;01;1;30;1;5;13;087;0;1;023;648;283;36;40;035000;0035000;0035000
Arizona;1742256;0021;19;2;37;9;5;11;416;0;1;023;648;593;52;45;021000;0021000;0021000
Arizona;1743022;0024;01;2;87;1;2;10;999;0;6;000;000;000;00;00;000000;0010100;0000000
Arizona;1747714;0038;01;2;40;1;1;13;026;0;1;015;787;570;49;40;023000;0029000;0023000
Arizona;1747714;0021;02;1;45;1;1;09;142;0;1;010;818;360;52;40;015000;0015000;0015000
Arizona;1747714;0032;03;1;17;1;5;08;924;0;6;000;000;000;00;00;000000;0000000;0000000
Arizona;1747714;0034;03;2;15;1;5;06;924;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1747714;0030;03;1;07;1;5;02;924;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1751235;0027;01;1;44;1;1;09;999;0;3;000;629;700;52;45;058000;0058000;0058000
Arizona;1751235;0019;02;2;35;1;1;09;999;0;6;000;866;561;00;00;000000;0000000;0000000
Arizona;1763273;0013;01;2;29;8;5;09;290;2;3;000;759;524;00;00;000000;0002500;0000000
Arizona;1763273;0022;03;2;06;8;5;01;290;2;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1770154;0021;01;2;34;1;5;11;999;0;1;015;819;360;25;40;008000;0008000;0008000
Arizona;1771408;0018;01;2;71;1;3;12;022;0;6;000;000;000;00;00;000000;0008000;0000000
Arizona;1778214;0032;01;1;35;1;4;13;046;0;1;010;819;316;52;40;050000;0060000;0050000
Arizona;1780654;0016;01;1;22;1;1;11;290;1;1;001;758;062;46;40;050000;0050000;0050000
Arizona;1780654;0024;02;2;22;1;1;06;290;1;6;000;357;485;50;50;035000;0035000;0035000
Arizona;1780654;0016;03;2;07;1;5;02;290;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1787990;0029;01;1;27;1;5;08;022;0;1;015;268;652;40;40;023000;0023000;0023000
Arizona;1790509;0008;23;1;76;1;1;09;999;0;3;000;992;992;00;00;000000;0006000;0000000
Arizona;1790945;0016;01;2;85;1;2;07;999;0;6;000;000;000;00;00;000000;0012200;0000000
Arizona;1791283;0043;01;2;33;8;4;09;210;1;3;000;868;402;40;40;010800;0010800;0010800
Arizona;1791283;0031;03;1;12;8;5;04;211;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1791283;0030;03;1;10;8;5;03;211;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1794670;0007;01;2;29;1;5;13;195;0;1;030;786;232;42;30;010000;0010000;0010000
Arizona;1794670;0006;19;1;22;7;5;11;814;0;1;010;917;234;52;30;008000;0008000;0008000
Arizona;1797856;0027;01;2;35;1;5;11;924;0;1;030;487;476;52;40;018000;0018000;0018000
Arizona;1797856;0042;17;2;49;1;3;11;924;0;6;000;000;000;00;00;000000;0006000;0000000
Arizona;1798346;0021;01;2;57;1;2;09;050;0;6;000;000;000;00;00;000000;0009000;0000000
Arizona;1799209;0016;01;2;41;1;5;15;089;0;1;010;799;300;45;40;000000;0040000;0040000
Arizona;1799352;0016;22;2;20;1;5;07;999;0;6;000;539;263;00;00;000000;0000000;0000000
Arizona;1806864;0016;01;1;25;1;5;12;032;0;1;015;818;526;52;85;022000;0022000;0022000
Arizona;1807530;0011;22;2;85;1;2;11;109;0;6;000;000;000;00;00;000000;0010800;0000000
Arizona;1809254;0018;01;2;79;1;2;12;291;1;6;000;000;000;00;00;000000;0121900;0000000
Arizona;1809254;0016;03;1;48;1;3;08;999;0;6;000;000;000;00;00;000000;0004200;0000000
Arizona;1809254;0014;08;2;17;1;5;07;999;0;6;000;000;000;00;00;000000;0000000;0000000
Arizona;1809254;0013;08;2;16;1;5;06;999;0;6;000;000;000;00;00;000000;0000000;0000000
Arizona;1809254;0018;03;2;61;1;3;11;291;1;1;025;359;874;52;40;031400;0031400;0031400
Arizona;1812516;0027;01;1;50;1;3;07;999;0;6;000;000;000;00;00;000000;0009000;0000000
Arizona;1820946;0024;01;1;57;1;1;09;924;0;6;000;359;874;36;50;049000;0065400;0049000
Arizona;1820946;0027;02;2;52;1;1;11;088;0;6;000;787;570;30;24;018700;0018700;0018700
Arizona;1826937;0032;01;1;47;1;1;13;171;0;1;000;479;101;52;20;020000;0025300;0020300
Arizona;1826937;0035;02;2;45;1;1;14;003;0;1;005;827;313;52;45;038000;0038000;0038000
Arizona;1826937;0024;03;1;17;1;5;06;171;0;6;000;527;476;15;20;002400;0002400;0002400
Arizona;1826937;0016;03;1;08;1;5;02;003;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1827739;0021;01;1;62;1;1;07;022;0;1;015;077;620;48;40;024200;0024350;0024200
Arizona;1827739;0019;02;2;58;1;1;09;022;0;6;000;467;540;04;20;000430;0000430;0000430
Arizona;1830683;0018;01;1;46;1;1;11;999;0;1;010;669;153;52;50;041000;0041000;0041000
Arizona;1830683;0019;02;2;43;1;1;09;999;0;1;015;549;476;35;16;004500;0022300;0004500
Arizona;1830957;0048;01;2;89;1;2;08;210;1;6;000;000;000;00;00;000000;0007000;0000000
Arizona;1830957;0064;21;2;52;1;3;02;210;3;1;000;817;360;20;40;000000;0006000;0006000
Arizona;1833034;0029;01;1;83;1;1;04;275;4;6;000;000;000;00;00;000000;0005200;0000000
Arizona;1833034;0024;02;2;65;2;1;02;239;4;6;000;000;000;00;00;000000;0001200;0000000
Arizona;1833034;0030;03;1;29;2;5;09;261;1;3;000;077;624;26;20;000000;0004200;0004200
Arizona;1833204;0019;01;2;82;1;3;13;032;0;6;000;000;000;00;00;000000;0012100;0000000
Arizona;1839752;0035;01;1;74;1;1;03;210;1;6;000;000;000;00;00;000000;0024100;0000000
Arizona;1839752;0027;02;2;74;1;1;05;210;1;6;000;000;000;00;00;000000;0000000;0000000
Arizona;1839752;0042;03;1;40;1;5;10;210;3;1;030;538;470;52;40;012500;0012500;0012500
Arizona;1842472;0016;01;1;69;1;3;03;210;3;6;000;000;000;00;00;000000;0017000;0000000
Arizona;1842472;0016;03;2;33;1;5;09;210;1;1;045;579;470;52;60;038800;0038800;0038800
Arizona;1847962;0026;01;1;44;1;1;12;088;0;1;010;427;570;52;40;016000;0016000;0016000
Arizona;1847962;0030;02;2;49;1;1;08;924;1;6;000;039;043;52;40;016000;0016000;0016000
Arizona;1847962;0018;03;2;12;1;5;03;088;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1847962;0019;03;2;08;1;5;02;088;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1848625;0018;01;2;89;1;2;06;142;0;6;000;000;000;00;00;000000;0006000;0000000
Arizona;1849089;0024;01;1;61;2;3;10;902;0;3;000;707;642;40;30;005000;0006000;0006000
Arizona;1850242;0018;01;1;22;8;5;09;252;0;1;005;668;702;52;45;032000;0032000;0032000
Arizona;1855993;0024;01;1;71;1;1;09;925;0;6;000;000;000;00;00;000000;0008400;0000000
Arizona;1855993;0021;02;2;78;1;1;08;088;0;6;000;000;000;00;00;000000;0003900;0000000
Arizona;1857110;0027;01;1;46;1;3;09;022;0;3;000;707;422;52;40;017100;0017100;0017100
Arizona;1857110;0029;03;2;20;1;5;09;022;0;6;000;707;423;52;40;011000;0011000;0011000
Arizona;1858593;0013;01;2;54;1;1;09;021;0;6;000;487;512;02;40;000650;0000650;0000650
Arizona;1858593;0011;02;1;53;1;1;09;939;0;1;030;057;635;52;40;040000;0040000;0040000
Arizona;1860025;0032;01;2;30;1;5;11;022;0;1;005;869;524;40;30;005000;0005000;0005000
Arizona;1861934;0019;01;2;58;8;3;12;210;1;6;000;819;531;40;40;023000;0023880;0023000
Arizona;1861934;0018;03;1;27;8;5;15;210;1;1;020;947;210;52;50;038000;0039000;0038000
Arizona;1861934;0019;03;2;15;8;5;07;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1869622;0042;23;1;82;3;1;03;999;0;3;000;992;992;00;00;000000;0006000;0000000
Arizona;1873313;0027;01;2;52;1;3;09;996;0;1;015;787;080;52;40;021900;0021900;0021900
Arizona;1874617;0051;01;1;24;1;5;11;290;0;1;005;507;341;52;48;025000;0025000;0025000
Arizona;1874617;0056;18;1;19;1;5;10;290;0;1;015;509;720;52;40;009000;0009000;0009000
Arizona;1882636;0037;01;2;36;1;1;12;032;0;1;030;527;775;52;40;020000;0025000;0020000
Arizona;1882636;0035;02;1;29;1;1;13;022;0;1;006;868;031;39;30;006200;0007080;0006200
Arizona;1887059;0024;01;1;93;1;1;06;931;0;6;000;000;000;00;00;000000;0024600;0000000
Arizona;1887059;0027;02;2;80;1;1;09;931;0;6;000;000;000;00;00;000000;0000000;0000000
Arizona;1887972;0021;01;1;26;1;5;13;210;0;6;000;727;214;28;40;023000;0023000;0023000
Arizona;1895480;0024;01;1;66;1;1;09;082;0;6;000;819;155;21;40;037800;0059490;0037800
Arizona;1895480;0021;02;2;61;1;1;09;570;1;1;020;347;770;52;08;003600;0003600;0003600
Arizona;1907410;0019;01;1;52;1;3;09;032;0;1;020;077;620;52;40;032000;0032000;0032000
Arizona;1907410;0021;19;2;47;1;3;09;920;0;1;020;077;642;52;40;017000;0017000;0017000
Arizona;1909306;0016;01;2;27;1;5;11;050;0;6;000;847;460;00;00;000000;0003000;0000000
Arizona;1909306;0014;03;2;04;1;5;01;026;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1909306;0015;03;1;02;1;5;00;026;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1909998;0021;01;2;27;1;5;09;924;0;1;020;898;451;52;40;030000;0030000;0030000
Arizona;1909998;0027;19;1;28;1;5;10;142;0;1;015;277;155;52;40;017200;0017200;0017200
Arizona;1910247;0032;01;1;27;1;5;13;920;0;1;020;898;451;35;30;009600;0009600;0009600
Arizona;1910762;0011;01;1;28;1;5;09;032;0;1;010;467;720;49;45;030000;0030000;0030000
Arizona;1910762;0011;19;2;28;1;5;11;291;0;1;015;249;570;48;40;030000;0030000;0030000
Arizona;1910813;0021;23;1;77;9;1;11;290;1;6;000;000;000;00;00;000000;0003600;0000000
Arizona;1916226;0018;01;1;42;1;1;11;210;1;1;169;279;155;52;60;038000;0038100;0038000
Arizona;1916226;0014;02;2;36;1;1;12;935;0;1;040;859;462;52;36;022000;0022100;0022000
Arizona;1918952;0027;01;1;36;1;3;13;291;1;1;020;738;002;52;60;030000;0030000;0030000
Arizona;1921606;0027;01;1;27;1;5;11;050;0;1;005;786;701;48;40;012000;0012000;0012000
Arizona;1921606;0021;18;2;28;1;5;11;999;0;1;015;497;913;48;30;010000;0010000;0010000
Arizona;1922039;0014;22;1;67;1;1;13;999;0;6;000;000;000;00;00;000000;0061000;0000000
Arizona;1923613;0013;01;2;66;1;3;05;999;0;6;000;819;401;00;00;000000;0015500;0000000
Arizona;1932632;0029;01;2;22;1;5;10;999;0;1;015;668;005;00;00;000000;0000000;0000000
Arizona;1934664;0016;01;1;21;1;5;11;142;0;1;030;538;476;28;40;011000;0011000;0011000
Arizona;1934664;0021;19;2;21;1;5;11;022;0;6;000;856;270;12;26;001000;0001000;0001000
Arizona;1950620;0024;01;2;27;8;5;11;210;1;1;015;417;471;51;45;014000;0017500;0014000
Arizona;1950620;0019;19;2;33;8;5;11;999;1;1;015;417;471;51;45;014000;0017500;0014000
Arizona;1951387;0032;01;1;41;2;1;09;903;0;1;030;638;913;52;45;040000;0040000;0040000
Arizona;1951387;0021;02;2;41;8;1;09;211;0;6;000;819;303;00;00;000000;0000000;0000000
Arizona;1951387;0035;03;2;10;2;5;02;903;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1951387;0035;03;1;07;2;5;02;903;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1951387;0031;03;2;05;2;5;01;903;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1953098;0018;01;1;47;1;3;09;996;0;1;040;419;485;52;40;034000;0034000;0034000
Arizona;1958436;0034;01;1;69;1;2;11;051;1;6;000;000;000;00;00;000000;0009500;0000000
Arizona;1958905;0018;01;1;35;9;1;03;212;3;6;000;077;626;40;40;014800;0014800;0014800
Arizona;1958905;0019;02;2;32;9;1;04;212;3;6;000;000;000;00;00;000000;0005600;0000000
Arizona;1958905;0024;03;2;11;9;5;03;212;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1958905;0013;03;1;04;1;5;01;212;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1966417;0026;01;1;32;1;5;09;210;1;6;000;718;913;00;00;000000;0000000;0000000
Arizona;1967835;0019;01;1;31;1;1;07;210;3;1;015;777;425;52;40;017000;0017000;0017000
Arizona;1967835;0021;02;2;29;1;1;05;210;1;6;000;497;472;24;40;009400;0009400;0009400
Arizona;1967835;0014;05;1;08;1;5;02;210;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1967835;0010;03;1;04;1;5;01;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1967835;0011;03;2;03;1;5;01;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1971177;0024;01;2;49;9;4;03;210;3;1;030;866;423;52;30;009000;0009000;0009000
Arizona;1971731;0027;01;1;38;1;1;09;939;0;3;000;718;570;10;40;006000;0006020;0006000
Arizona;1971731;0018;02;2;35;2;1;09;939;0;6;000;898;451;00;00;000000;0000000;0000000
Arizona;1971731;0035;03;2;06;1;5;02;939;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1978771;0013;01;2;44;1;4;13;935;0;1;010;759;351;52;50;012200;0012400;0012200
Arizona;1979609;0018;01;2;32;1;3;08;005;0;1;010;798;364;52;32;021900;0021900;0021900
Arizona;1979609;0019;06;2;30;1;5;08;005;0;1;020;866;403;52;45;018400;0018400;0018400
Arizona;1979609;0032;03;1;11;9;5;03;290;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1979609;0013;03;1;08;1;5;02;290;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1979609;0016;13;2;00;1;5;00;406;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;1989433;0022;01;1;53;3;1;04;920;1;6;000;819;413;08;40;003200;0018800;0003200
Arizona;1989433;0045;02;2;54;3;1;08;920;2;1;010;819;360;12;40;021500;0021500;0021500
Arizona;1989433;0021;03;1;20;3;5;09;920;2;3;000;509;422;00;00;000000;0000000;0000000
Arizona;1995715;0038;01;1;81;1;2;09;032;0;6;000;000;000;00;00;000000;0021000;0000000
Arizona;1999574;0010;01;2;72;8;2;13;290;1;6;000;000;000;00;00;000000;0001200;0000000
Arizona;1999574;0011;08;2;16;8;5;06;999;1;6;000;000;000;00;00;000000;0000000;0000000
Arizona;1999574;0011;08;1;17;8;5;07;291;1;6;000;000;000;00;00;000000;0000000;0000000
Arizona;1999574;0013;03;1;47;8;1;09;291;1;3;000;017;605;00;00;000000;0000000;0000000
